Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source
G	1	-60 kg	0	Volksbank Galaxy Judo Tigers	Stefan	Kudera	1	10	1	0	0	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Matthias-Clemens	Gärtner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	Volksbank Galaxy Judo Tigers	Andraz	Jereb	1	10	1	0	0	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Andreas	Lechner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	Volksbank Galaxy Judo Tigers	Nick	Haasmann	1	10	1	0	0	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Fabian	Dengg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	Volksbank Galaxy Judo Tigers	Stefan	Kuciara	1	1	0	0	0	0	1	0	Judoteam SHIAI-DO Union Thermenregion 1	Markus	Markl	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	Volksbank Galaxy Judo Tigers	Marcel	Ott	1	10	1	0	0	0	1	0	Judoteam SHIAI-DO Union Thermenregion 1	Faruch	Bulekulov	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	Volksbank Galaxy Judo Tigers	Julian	Reichstein	1	10	1	0	0	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Christoph	Wilhelm	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	Volksbank Galaxy Judo Tigers	Gabor	Geier	1	10	1	1	2	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Michael	Mayerhofer	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	Volksbank Galaxy Judo Tigers	Stefan	Kudera	1	5	0	0	1	0	3	0	Judoteam SHIAI-DO Union Thermenregion 1	Matthias-Clemens	Gärtner	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	Volksbank Galaxy Judo Tigers	Andraz	Jereb	1	10	1	0	0	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Andreas	Lechner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	Volksbank Galaxy Judo Tigers	Nick	Haasmann	1	10	1	0	0	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Fabian	Dengg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	Volksbank Galaxy Judo Tigers	Marcel	Ott	1	10	0	2	1	0	1	0	Judoteam SHIAI-DO Union Thermenregion 1	Markus	Markl	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	Volksbank Galaxy Judo Tigers	Stefan	Kuciara	1	10	1	0	0	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Christoph	Wilhelm	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	Volksbank Galaxy Judo Tigers	Manuel	Reichmann	1	10	1	0	0	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Konrad	Sacherer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	Volksbank Galaxy Judo Tigers	Julian	Reichstein	1	10	1	0	0	0	0	0	Judoteam SHIAI-DO Union Thermenregion 1	Michael	Mayerhofer	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	Multikraft Wels	Kimran	Borchashvili	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Manuel	Hödl	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	Multikraft Wels	Thomas	Haminger	0	0	0	0	0	0	2	0	SU Noricum Raiffeisenbank Leibnitz Judo	Adrian	Gomboc	1	5	0	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	Multikraft Wels	Hans-Peter	Fellner	0	0	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	Multikraft Wels	Dominik	Stegmayer	0	0	0	1	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Thomas	Ackerl	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	Multikraft Wels	Marcus	Eder	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	0	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	Multikraft Wels	Stefan	Riegler	0	0	0	0	0	0	3	1	SU Noricum Raiffeisenbank Leibnitz Judo	Srdjan	Mrvaljevic	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	Multikraft Wels	Michal	Horak	1	10	0	2	1	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Martin	Bertagnoli	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	Multikraft Wels	Kimran	Borchashvili	1	10	1	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Manuel	Hödl	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	Multikraft Wels	Thomas	Haminger	0	0	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Adrian	Gomboc	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	Multikraft Wels	Shamil	Borchashvili	0	0	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Dominik	Stiftinger-Lang	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	Multikraft Wels	Gregor	Liebenberger	0	0	0	0	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Srdjan	Mrvaljevic	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	Multikraft Wels	Dominik	Stegmayer	1	10	1	1	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Ackerl	0	0	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	Multikraft Wels	Marcus	Eder	0	0	0	0	0	0	1	0	SU Noricum Raiffeisenbank Leibnitz Judo	Philipp	Popp	1	10	1	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	Multikraft Wels	Michal	Horak	1	10	0	2	0	0	0	0	SU Noricum Raiffeisenbank Leibnitz Judo	Martin	Bertagnoli	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	1	10	0	2	0	0	0	0	Judo Union Raika Pinzgau	Andreas	Pessentheiner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	Judo Union Raiffeisen Flachgau	Nico	Hofmann	0	0	0	0	0	0	3	0	Judo Union Raika Pinzgau	Robert	Kopiske	1	7	0	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	Judo Union Raiffeisen Flachgau	Bernhard	Mayr	0	0	0	0	0	0	3	1	Judo Union Raika Pinzgau	Andreas	Mitterfellner	1	10	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	0	2	0	0	1	0	Judo Union Raika Pinzgau	Markus	Wimberger	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	Judo Union Raiffeisen Flachgau	Steffen	Wagner	0	0	0	0	0	0	1	0	Judo Union Raika Pinzgau	Hermann	Höllwart	1	7	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Robert	Dumke	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	Judo Union Raiffeisen Flachgau	Barna	Bor	1	10	1	0	0	0	0	0	Judo Union Raika Pinzgau	Alois	Dum	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	1	10	0	2	0	0	0	0	Judo Union Raika Pinzgau	Andreas	Pessentheiner	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	Judo Union Raiffeisen Flachgau	Christoph	Jodl	0	0	0	0	0	0	2	0	Judo Union Raika Pinzgau	Robert	Kopiske	1	10	0	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	Judo Union Raiffeisen Flachgau	Alexander	Froschauer	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Andreas	Mitterfellner	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	0	0	0	0	3	0	Judo Union Raika Pinzgau	Hermann	Höllwart	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	Judo Union Raiffeisen Flachgau	Steffen	Wagner	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Robert	Dumke	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	1	0	1	0	2	0	Judo Union Raika Pinzgau	Christoph	Mayer	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	Judo Union Raiffeisen Flachgau	Barna	Bor	1	10	0	2	0	0	0	0	Judo Union Raika Pinzgau	Alois	Dum	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	cafe+co Vienna Samurai 1	Bartlomiej	Garbacik	1	10	1	0	0	0	0	0	PSV Salzburg	Lukas	Weidlinger	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	cafe+co Vienna Samurai 1	Florian	Donner	0	0	0	0	0	0	0	0	PSV Salzburg	Andreas	Tiefgraber	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	cafe+co Vienna Samurai 1	Bernhard	Weißsteiner	1	10	0	0	1	0	2	0	PSV Salzburg	Tobias	Windbichler	0	0	0	0	0	0	4	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	cafe+co Vienna Samurai 1	Christian	Zachar	1	10	0	0	0	0	0	0	PSV Salzburg	Tarik	Cehajic	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	cafe+co Vienna Samurai 1	Marko	Bubanja	0	0	0	0	0	0	0	0	PSV Salzburg	Milan	Randl	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
