Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source
G	2	-70 kg	11	café+co Wien 1			0	0	0	0	0	0	0	0	UJZ Mühlviertel	Rebekka	Autengruber	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	café+co Wien 1	Raphaela	Findeis	1	10	1	0	0	0	2	0	UJZ Mühlviertel	Lisa	Schinkinger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+78 kg	13	café+co Wien 1	Eleftheria	Theodorakis	0	0	0	0	0	0	0	0	UJZ Mühlviertel	Heidrun	Genzecker	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-48 kg	0	ESV Sanjindo			0	0	0	0	0	0	0	0	café+co Wien 1	Valentina	Schauer	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	ESV Sanjindo	Lisa	Dengg	1	10	1	2	0	0	0	0	café+co Wien 1	Marisa	Andrich	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	ESV Sanjindo	Julia	Laber	0	0	0	0	0	0	0	0	café+co Wien 1	Katharina	Fabian	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	ESV Sanjindo	Stefanie	Hutter	0	0	0	0	0	0	0	0	café+co Wien 1	Hilde	Drexler	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	ESV Sanjindo	Tina	Neuhauser	0	0	0	0	0	0	1	0	café+co Wien 1	Eleftheria	Theodorakis	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-78 kg	5	ESV Sanjindo	Maria	Höllwart	1	10	0	0	0	0	0	0	café+co Wien 1			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+78 kg	6	ESV Sanjindo	Melanie	Niederdorfer	1	10	1	1	0	0	1	0	café+co Wien 1	Raphaela	Findeis	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-48 kg	7	ESV Sanjindo			0	0	0	0	0	0	0	0	café+co Wien 1	Valentina	Schauer	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-52 kg	8	ESV Sanjindo	Lisa	Dengg	1	10	1	2	0	0	2	0	café+co Wien 1	Marisa	Andrich	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-57 kg	9	ESV Sanjindo	Julia	Laber	1	10	1	1	0	0	1	0	café+co Wien 1	Katharina	Fabian	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-63 kg	10	ESV Sanjindo	Stefanie	Hutter	0	0	0	0	0	0	0	0	café+co Wien 1	Hilde	Drexler	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-70 kg	11	ESV Sanjindo	Tina	Neuhauser	0	0	0	0	0	0	0	0	café+co Wien 1	Eleftheria	Theodorakis	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	ESV Sanjindo	Maria	Höllwart	1	10	0	0	0	0	0	0	café+co Wien 1			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
