Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source
G	1	-60 kg	0	UJZ Mühlviertel 1	Gregor	Eibensteiner	1	10	1	0	0	0	0	0	Judo Union Raika Pinzgau	David	Zehentner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	UJZ Mühlviertel 1	Tobias	Weixelbaumer	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Matej	Poliak	1	10	0	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	UJZ Mühlviertel 1	Georg	Reiter	1	10	1	0	0	0	0	0	Judo Union Raika Pinzgau	Markus	Wimberger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	UJZ Mühlviertel 1	Christoph	Hofer	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Hermann	Höllwart	1	10	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	UJZ Mühlviertel 1	Marcus	Nyman	1	1	0	0	0	0	0	0	Judo Union Raika Pinzgau	Peter	Zilka	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	UJZ Mühlviertel 1	Milan	Randl	1	10	1	0	0	0	1	0	Judo Union Raika Pinzgau	Andreas	Sommerer-Hinterbichler	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	UJZ Mühlviertel 1	Daniel	Allerstorfer	1	10	0	2	0	0	0	0	Judo Union Raika Pinzgau	Alois	Dum	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	UJZ Mühlviertel 1	Jakob	Wiesinger	1	10	1	1	1	0	1	0	Judo Union Raika Pinzgau	David	Zehentner	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	UJZ Mühlviertel 1	Tobias	Weixelbaumer	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Matej	Poliak	1	7	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	UJZ Mühlviertel 1	Georg	Reiter	1	10	1	0	0	0	0	0	Judo Union Raika Pinzgau	Markus	Wimberger	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	UJZ Mühlviertel 1	Christoph	Hofer	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Hermann	Höllwart	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	UJZ Mühlviertel 1	Milan	Randl	0	0	0	0	0	0	3	0	Judo Union Raika Pinzgau	Peter	Zilka	1	1	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	UJZ Mühlviertel 1	Marcus	Nyman	1	10	0	1	0	0	0	0	Judo Union Raika Pinzgau	Andreas	Sommerer-Hinterbichler	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	UJZ Mühlviertel 1	Daniel	Allerstorfer	1	10	1	0	0	0	1	0	Judo Union Raika Pinzgau	Alois	Dum	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	SU Noricum Leibnitz	David	Pulkrabek	0	0	0	0	0	0	3	0	LZ Multikraft Wels	Kimran	Borchashvili	1	1	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	SU Noricum Leibnitz	Rok	Plesnik	1	10	1	0	0	0	0	0	LZ Multikraft Wels	Hans-Peter	Fellner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	SU Noricum Leibnitz	Dominik	Stiftinger-Lang	1	7	0	1	0	0	3	0	LZ Multikraft Wels	Michael	Winkler	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	SU Noricum Leibnitz	Thomas	Ackerl	1	10	1	0	0	0	0	0	LZ Multikraft Wels	Shamil	Borchashvili	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	SU Noricum Leibnitz	Christoph	Gollner	0	0	0	0	0	0	0	0	LZ Multikraft Wels	Vlad	Visan	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	SU Noricum Leibnitz	Philipp	Ackerl	0	0	0	0	0	0	0	0	LZ Multikraft Wels	Gabor	Ver	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	SU Noricum Leibnitz	Philipp	Popp	1	10	1	0	0	0	0	0	LZ Multikraft Wels	Stefan	Riegler	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	SU Noricum Leibnitz	David	Pulkrabek	0	0	0	0	0	0	1	0	LZ Multikraft Wels	Kimran	Borchashvili	1	10	1	0	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	SU Noricum Leibnitz	Rok	Plesnik	1	7	0	1	0	0	2	0	LZ Multikraft Wels	Hans-Peter	Fellner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	SU Noricum Leibnitz	Dominik	Stiftinger-Lang	0	0	0	0	0	0	1	0	LZ Multikraft Wels	Michael	Winkler	1	1	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	SU Noricum Leibnitz	Thomas	Ackerl	0	0	0	1	0	0	1	0	LZ Multikraft Wels	Shamil	Borchashvili	1	7	0	1	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	SU Noricum Leibnitz	Philipp	Ackerl	0	0	0	0	0	0	0	0	LZ Multikraft Wels	Vlad	Visan	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	SU Noricum Leibnitz	Christoph	Schögler	0	0	0	0	0	0	0	0	LZ Multikraft Wels	Gabor	Ver	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	SU Noricum Leibnitz	Philipp	Popp	1	7	0	1	0	0	0	0	LZ Multikraft Wels	Stefan	Riegler	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	JC Wimpassing/Lassee	Stefan	Moser	0	0	0	1	0	0	0	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
