Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Source
Union Leibnitz-Eichfeld	Roswitha	Hartl	1		JGV Wien	Evelyne	Winklbauer	0	0	{{Internetquelle |url=https://www.sn.at/archivsn?img=nv2gPuSmuewzmnDIRuF63saMQ3wBgxdUjnowP1AcZq684fkr8SBkylpplv4scSNCImNGYdJNgpfyOJnVJ%2F78OIlRX7tIxCoAawiLQF1%2BfzJOl7Ydi8u2N7dsB91v52np&id1=19861201_14#slide14 |titel=Judo-Meisterschaft wurde zur Farce |werk=Salzburger Nachrichten |hrsg=Salzburger Nachrichten |datum=1986-12-01 |sprache=de |abruf=2024-01-17}}
