Round	Playoffs	Team Name 1	Score 1	Subscore 1	Team Name 2	Score 2	Subscore 2	League	Season	CompetitionStart	Time	Source	Team Organization 1	Team Organization 2	WeightClass00	WeightClass01	WeightClass02	WeightClass03	WeightClass04	WeightClass05	WeightClass06	WeightClass10	WeightClass11	WeightClass12	WeightClass13	WeightClass14	WeightClass15	WeightClass16	Location	Plz	City	Address	Venue	League
2	G (Pool B)	JUDynamicOne	1	10	Galaxy Tigers	6	60	1. Judo Bundesliga Männer	2021	2021-10-23	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU DynamicOne	Galaxy Judo Tigers	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
3	G (Pool A)	Judo UNION Kirchham	1	10	Judo-Leistungszentrum Multikraft Wels	6	60	1. Judo Bundesliga Männer	2021	2021-10-23	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo UNION Kirchham	LZ Multikraft Wels	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
3	G (Pool A)	Judo Union Raika Flachgau	4	40	WAT Stadlau	3	30	1. Judo Bundesliga Männer	2021	2021-10-23	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	WAT Stadlau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
3	G (Pool B)	UJZ Mühlviertel 1	4	34	JUDynamicOne	3	30	1. Judo Bundesliga Männer	2021	2021-10-23	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JU DynamicOne	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
3	G (Pool B)	Galaxy Tigers	3	30	ESV Sanjindo	4	37	1. Judo Bundesliga Männer	2021	2021-10-23	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Galaxy Judo Tigers	JC Sanjindo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
4	G (Pool A)	Judo Union Raika Flachgau	5	47	Judo UNION Kirchham	2	20	1. Judo Bundesliga Männer	2021	2021-10-23	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	Judo UNION Kirchham	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
4	G (Pool A)	WAT Stadlau	1	10	Judo Union Raika Pinzgau	6	54	1. Judo Bundesliga Männer	2021	2021-10-23	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	WAT Stadlau	JU Pinzgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
5	G (Pool A)	Judo Union Raika Pinzgau	4	40	Judo Union Raika Flachgau	3	27	1. Judo Bundesliga Männer	2021	2021-10-23	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Pinzgau	JU Flachgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
5	G (Pool A)	Judo-Leistungszentrum Multikraft Wels	6	60	WAT Stadlau	1	10	1. Judo Bundesliga Männer	2021	2021-10-23	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	LZ Multikraft Wels	WAT Stadlau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
6	P (Place 7/8)	JUDynamicOne	4	40	WAT Stadlau	3	30	1. Judo Bundesliga Männer	2021	2021-10-23	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU DynamicOne	WAT Stadlau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
6	P (Place 5/6)	Judo Union Raika Flachgau	4	34	UJZ Mühlviertel 1	3	30	1. Judo Bundesliga Männer	2021	2021-10-23	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	UJZ Mühlviertel	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
7	P (Place 8/9)	Judo UNION Kirchham	3	30	JUDynamicOne	4	37	1. Judo Bundesliga Männer	2021	2021-10-23	16:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo UNION Kirchham	JU DynamicOne	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	1. Judo Bundesliga Männer
2	G	ESV Sanjindo	6	57	Team Wien	1	10	Damen-Bundesliga	2021	2021-10-23T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	Damen-Bundesliga
3	G	Team Wien	1	7	JC Wimpassing Sparkasse	6	57	Damen-Bundesliga	2021	2021-10-23T00:00:00.000Z	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JC Wimpassing	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	Damen-Bundesliga
4	G	JC Wimpassing Sparkasse	5	47	ESV Sanjindo	2	17	Damen-Bundesliga	2021	2021-10-23T00:00:00.000Z	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	Damen-Bundesliga
5	G	JC Wimpassing Sparkasse	5	47	ESV Sanjindo	2	17	Damen-Bundesliga	2021	2021-10-23T00:00:00.000Z	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	Damen-Bundesliga
5	G	ESV Sanjindo	5	47	Team Wien	2	17	Damen-Bundesliga	2021	2021-10-23T00:00:00.000Z	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	Damen-Bundesliga
6	G	Team Wien	1	10	JC Wimpassing Sparkasse	6	60	Damen-Bundesliga	2021	2021-10-23T00:00:00.000Z	16:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JC Wimpassing	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	Damen-Bundesliga
1	G (Pool 2)	PSV Salzburg-Judo	2	20	Vienna Samurai	5	50	2. Judo Bundesliga Männer	2021	2021-10-24	10:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	PSV Salzburg - Judo	Vienna Samurai	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
1	G (Pool 1)	JC Wimpassing	7	70	WSG Wattens	0	0	2. Judo Bundesliga Männer	2021	2021-10-24	10:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	WSG Wattens	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
1	G (Pool 2)	Judo Union Graz	4	37	SU Noricum Leibnitz	3	30	2. Judo Bundesliga Männer	2021	2021-10-24	10:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UNION Graz	SU RB Leibnitz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
1	G (Pool 1)	ASKÖ Graz 1	3	30	ASKÖ Reichraming	4	40	2. Judo Bundesliga Männer	2021	2021-10-24	10:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Graz	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
2	G (Pool 2)	SV Gallneukirchen	2	20	PSV Salzburg-Judo	5	50	2. Judo Bundesliga Männer	2021	2021-10-24	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SV Gallneukirchen	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
2	G (Pool 1)	Judo Union Burgkirchen/Schwand	3	30	JC Wimpassing	4	37	2. Judo Bundesliga Männer	2021	2021-10-24	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	U.BurgkirchenSchwand	JC Wimpassing	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
2	G (Pool 1)	WSG Wattens	0	0	ASKÖ Graz 1	7	70	2. Judo Bundesliga Männer	2021	2021-10-24	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	WSG Wattens	ASKÖ Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
2	G (Pool 2)	Vienna Samurai	4	40	Judo Union Graz	3	30	2. Judo Bundesliga Männer	2021	2021-10-24	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	UNION Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
3	G (Pool 2)	PSV Salzburg-Judo	4	40	Judo Union Graz	3	30	2. Judo Bundesliga Männer	2021	2021-10-24	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	PSV Salzburg - Judo	UNION Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
3	G (Pool 2)	SU Noricum Leibnitz	4	40	SV Gallneukirchen	3	30	2. Judo Bundesliga Männer	2021	2021-10-24	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	SV Gallneukirchen	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
3	G (Pool 1)	JC Wimpassing	5	50	ASKÖ Graz 1	2	17	2. Judo Bundesliga Männer	2021	2021-10-24	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	ASKÖ Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
3	G (Pool 1)	ASKÖ Reichraming	3	30	Judo Union Burgkirchen/Schwand	4	40	2. Judo Bundesliga Männer	2021	2021-10-24	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	U.BurgkirchenSchwand	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
4	G (Pool 1)	Judo Union Burgkirchen/Schwand	7	70	WSG Wattens	0	0	2. Judo Bundesliga Männer	2021	2021-10-24	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	U.BurgkirchenSchwand	WSG Wattens	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
4	G (Pool 2)	SU Noricum Leibnitz	4	37	PSV Salzburg-Judo	3	30	2. Judo Bundesliga Männer	2021	2021-10-24	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
4	G (Pool 1)	ASKÖ Reichraming	2	20	JC Wimpassing	5	50	2. Judo Bundesliga Männer	2021	2021-10-24	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	JC Wimpassing	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
4	G (Pool 2)	SV Gallneukirchen	2	20	Vienna Samurai	5	50	2. Judo Bundesliga Männer	2021	2021-10-24	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SV Gallneukirchen	Vienna Samurai	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
5	G (Pool 2)	Vienna Samurai	3	27	SU Noricum Leibnitz	4	34	2. Judo Bundesliga Männer	2021	2021-10-24	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	SU RB Leibnitz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
5	G (Pool 1)	ASKÖ Graz 1	1	10	Judo Union Burgkirchen/Schwand	6	60	2. Judo Bundesliga Männer	2021	2021-10-24	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Graz	U.BurgkirchenSchwand	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
5	G (Pool 2)	Judo Union Graz	4	40	SV Gallneukirchen	3	30	2. Judo Bundesliga Männer	2021	2021-10-24	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UNION Graz	SV Gallneukirchen	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
5	G (Pool 1)	WSG Wattens	0	0	ASKÖ Reichraming	7	70	2. Judo Bundesliga Männer	2021	2021-10-24	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	WSG Wattens	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
6	P (Place 5/6)	ASKÖ Reichraming	5	50	PSV Salzburg-Judo	2	20	2. Judo Bundesliga Männer	2021	2021-10-24	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leonding @ 4060 Leonding, Ehrenfellner-Straße 9	4060	Leonding	Ehrenfellner-Straße 9	Sporthalle Leonding	2. Judo Bundesliga Männer
