Round	Playoffs	Team Name 1	Score 1	Subscore 1	Team Name 2	Score 2	Subscore 2	League	Season	CompetitionStart	Time	Source	Team Organization 1	Team Organization 2	WeightClass00	WeightClass01	WeightClass02	WeightClass03	WeightClass04	WeightClass05	WeightClass06	WeightClass10	WeightClass11	WeightClass12	WeightClass13	WeightClass14	WeightClass15	WeightClass16	Location	Plz	City	Address	Venue	League
5	G	Union Graz	0	0	Wiener ASKÖ Team Stadlau	14	140	1. Judo Bundesliga Männer	2024	2024-09-21	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UNION Graz	WAT Stadlau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100						1. Judo Bundesliga Männer
5	G	Sanjindo Bischofshofen	6	60	Allianz Kukla Galaxy Tigers	8	77	1. Judo Bundesliga Männer	2024	2024-09-21	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	Galaxy Judo Tigers	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	1. Judo Bundesliga Männer
5	G	UJZ Mühlviertel	8	80	Vienna Samurai	6	60	1. Judo Bundesliga Männer	2024	2024-09-21	18:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	Vienna Samurai	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	SHS Niederwaldkirchen @4174 Niederwaldkirchen, Schallenbergstraße 11	4174	Niederwaldkirchen	Schallenbergstraße 11	SHS Niederwaldkirchen	1. Judo Bundesliga Männer
5	G	Judo-Leistungszentrum Multikraft Wels	9	87	Judo Union Raika Flachgau	5	50	1. Judo Bundesliga Männer	2024	2024-09-21	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	LZ Multikraft Wels	JU Flachgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Budokan Wels @ 4600 Wels, Pulverturmstraße 5	4600	Wels	Pulverturmstraße 5	Budokan Wels	1. Judo Bundesliga Männer
6	G	Judo Union Raika Flachgau	2	17	UJZ Mühlviertel	12	120	1. Judo Bundesliga Männer	2024	2024-10-05	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	UJZ Mühlviertel	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	1. Judo Bundesliga Männer
6	G	Judo-Leistungszentrum Multikraft Wels	12	111	Wiener ASKÖ Team Stadlau	2	20	1. Judo Bundesliga Männer	2024	2024-10-05	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	LZ Multikraft Wels	WAT Stadlau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Raiffeisenarena@4600 Wels, Dragonerstraße 50	4600	Wels	Dragonerstraße 50	Raiffeisenarena	1. Judo Bundesliga Männer
6	G	Allianz Kukla Galaxy Tigers	13	130	Vienna Samurai	1	10	1. Judo Bundesliga Männer	2024	2024-10-05	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Galaxy Judo Tigers	Vienna Samurai	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	BSFZ Südstadt@2344 Maria Enzersdorf, Liese-Prokop-Platz 1	2344	Maria Enzersdorf	Liese-Prokop-Platz 1	BSFZ Südstadt	1. Judo Bundesliga Männer
6	G	Sanjindo Bischofshofen	14	140	Union Graz	0	0	1. Judo Bundesliga Männer	2024	2024-10-05	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	UNION Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	1. Judo Bundesliga Männer
7	G	Vienna Samurai	12	120	Judo Union Raika Flachgau	2	20	1. Judo Bundesliga Männer	2024	2024-11-02	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JU Flachgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Rundhalle Lieblgasse@1200 Wien, Lieblgasse 4	1200	Wien	Lieblgasse 4	Rundhalle Lieblgasse	1. Judo Bundesliga Männer
7	G	UJZ Mühlviertel	13	130	Wiener ASKÖ Team Stadlau	1	10	1. Judo Bundesliga Männer	2024	2024-11-02	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	WAT Stadlau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	SHS Niederwaldkirchen @4174 Niederwaldkirchen, Schallenbergstraße 11	4174	Niederwaldkirchen	Schallenbergstraße 11	SHS Niederwaldkirchen	1. Judo Bundesliga Männer
7	G	Union Graz	0	0	Allianz Kukla Galaxy Tigers	14	140	1. Judo Bundesliga Männer	2024	2024-11-02	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UNION Graz	Galaxy Judo Tigers	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100						1. Judo Bundesliga Männer
7	G	Judo-Leistungszentrum Multikraft Wels	9	84	Sanjindo Bischofshofen	5	50	1. Judo Bundesliga Männer	2024	2024-11-02	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	LZ Multikraft Wels	JC Sanjindo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Budokan Wels @ 4600 Wels, Pulverturmstraße 5	4600	Wels	Pulverturmstraße 5	Budokan Wels	1. Judo Bundesliga Männer
1	P (Place 2/4) 2	UJZ Mühlviertel	3	30	ASKÖ Reichraming	3	27	Final4 Damen-Bundesliga	2024	2024-11-30T00:00:00.000Z	14:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	ASKÖ Reichraming	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Raiffeisen Sportpark Gmunden @ 4810 Gmunden, Fliegerschulweg 46	4810	Gmunden	Fliegerschulweg 46	Raiffeisen Sportpark Gmunden	Final4 Damen-Bundesliga
1	P (Place 2/4) 1	SU Noricum Leibnitz	1	10	Team Samurai-Stadlau	5	47	Final4 Damen-Bundesliga	2024	2024-11-30T00:00:00.000Z	16:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Raiffeisen Sportpark Gmunden @ 4810 Gmunden, Fliegerschulweg 46	4810	Gmunden	Fliegerschulweg 46	Raiffeisen Sportpark Gmunden	Final4 Damen-Bundesliga
2	P (Place 1/2)	Team Samurai-Stadlau	2	20	UJZ Mühlviertel	4	37	Final4 Damen-Bundesliga	2024	2024-11-30T00:00:00.000Z	19:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Raiffeisen Sportpark Gmunden @ 4810 Gmunden, Fliegerschulweg 46	4810	Gmunden	Fliegerschulweg 46	Raiffeisen Sportpark Gmunden	Final4 Damen-Bundesliga
1	G	ASKÖ Reichraming	3	30	SU Noricum Leibnitz	3	27	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	11:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	SU RB Leibnitz	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
1	G	Team Steiermark	1	10	Team Samurai-Stadlau	5	50	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	11:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
1	G	Team PSV - Flachgau	1	10	Sanjindo Bischofshofen	5	50	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	11:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
1	G	Galaxy Klosterneuburg	0	0	UJZ Mühlviertel	6	57	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	11:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Klosterneuburg	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
2	G	Team Samurai-Stadlau	3	30	Sanjindo Bischofshofen	3	30	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	12:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
2	G	SU Noricum Leibnitz	6	60	Galaxy Klosterneuburg	0	0	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	12:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	JU Klosterneuburg	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
2	G	Team Steiermark	1	10	ASKÖ Reichraming	5	50	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	12:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	ASKÖ Reichraming	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
2	G	UJZ Mühlviertel	5	44	Team PSV - Flachgau	1	10	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	12:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JU Flachgau	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
3	G	ASKÖ Reichraming	3	27	Team Samurai-Stadlau	3	27	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
3	G	Team PSV - Flachgau	2	20	SU Noricum Leibnitz	4	40	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	SU RB Leibnitz	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
3	G	Galaxy Klosterneuburg	3	30	Team Steiermark	3	30	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Klosterneuburg	Judo Freizeit Leoben	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
3	G	Sanjindo Bischofshofen	3	30	UJZ Mühlviertel	3	27	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
4	G	ASKÖ Reichraming	5	50	Galaxy Klosterneuburg	1	10	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	13:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	JU Klosterneuburg	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
4	G	SU Noricum Leibnitz	3	27	Sanjindo Bischofshofen	3	30	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	13:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
4	G	Team Samurai-Stadlau	2	17	UJZ Mühlviertel	4	40	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	13:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
4	G	Team Steiermark	2	20	Team PSV - Flachgau	4	40	Damen-Bundesliga	2024	2024-05-05T00:00:00.000Z	13:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	JU Flachgau	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
