Round	Playoffs	Team Name 1	Score 1	Subscore 1	Team Name 2	Score 2	Subscore 2	League	Season	CompetitionStart	Time	Source	Team Organization 1	Team Organization 2	WeightClass00	WeightClass01	WeightClass02	WeightClass03	WeightClass04	WeightClass05	WeightClass06	WeightClass10	WeightClass11	WeightClass12	WeightClass13	WeightClass14	WeightClass15	WeightClass16	Location	Plz	City	Address	Venue	League
4	G	M&R Galaxy Tigers	5	50	Vienna Samurai	2	20	1. Judo Bundesliga Männer	2023	2023-06-03	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Galaxy Judo Tigers	Vienna Samurai	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	BSFZ Südstadt @ 2344 Maria Enzersdorf, Liese Prokop-Platz 1	2344	Maria Enzersdorf	Liese Prokop-Platz 1	BSFZ Südstadt	1. Judo Bundesliga Männer
4	G	UJZ Mühlviertel	4	37	Sanjindo Bischofshofen	3	30	1. Judo Bundesliga Männer	2023	2023-06-03	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JC Sanjindo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Josef Reiter Halle @4174 Niederwaldkirchen, Schallenbergstraße 11	4174	Niederwaldkirchen	Schallenbergstraße 11	Josef Reiter Halle	1. Judo Bundesliga Männer
5	G	Vienna Samurai	2	20	PSV Salzburg	5	50	1. Judo Bundesliga Männer	2023	2023-06-03	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	BSFZ Südstadt @ 2344 Maria Enzersdorf, Liese Prokop-Platz 1	2344	Maria Enzersdorf	Liese Prokop-Platz 1	BSFZ Südstadt	1. Judo Bundesliga Männer
5	G	Wiener ASKÖ Team Stadlau	4	37	Judo Union Raika Flachgau	3	30	1. Judo Bundesliga Männer	2023	2023-06-03	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	WAT Stadlau	JU Flachgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle NMS Rauris @ 5661 Rauris, Schulweg 3	5661	Rauris	Schulweg 3	Sporthalle NMS Rauris	1. Judo Bundesliga Männer
5	G	Sanjindo Bischofshofen	3	27	Judo-Leistungszentrum Multikraft Wels	4	40	1. Judo Bundesliga Männer	2023	2023-06-03	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	LZ Multikraft Wels	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Josef Reiter Halle @4174 Niederwaldkirchen, Schallenbergstraße 11	4174	Niederwaldkirchen	Schallenbergstraße 11	Josef Reiter Halle	1. Judo Bundesliga Männer
6	G	Judo Union Raika Pinzgau	3	30	Judo Union Raika Flachgau	4	40	1. Judo Bundesliga Männer	2023	2023-06-03	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Pinzgau	JU Flachgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle NMS Rauris @ 5661 Rauris, Schulweg 3	5661	Rauris	Schulweg 3	Sporthalle NMS Rauris	1. Judo Bundesliga Männer
6	G	M&R Galaxy Tigers	6	57	PSV Salzburg	1	7	1. Judo Bundesliga Männer	2023	2023-06-03	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Galaxy Judo Tigers	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	BSFZ Südstadt @ 2344 Maria Enzersdorf, Liese Prokop-Platz 1	2344	Maria Enzersdorf	Liese Prokop-Platz 1	BSFZ Südstadt	1. Judo Bundesliga Männer
6	G	UJZ Mühlviertel	5	41	Judo-Leistungszentrum Multikraft Wels	2	20	1. Judo Bundesliga Männer	2023	2023-06-03	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	LZ Multikraft Wels	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Josef Reiter Halle @4174 Niederwaldkirchen, Schallenbergstraße 11	4174	Niederwaldkirchen	Schallenbergstraße 11	Josef Reiter Halle	1. Judo Bundesliga Männer
7	G	Judo-Leistungszentrum Multikraft Wels	5	50	Judo Union Raika Pinzgau	2	14	1. Judo Bundesliga Männer	2023	2023-09-16	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	LZ Multikraft Wels	JU Pinzgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Budokan Wels @ 4600 Wels, Pulverturmstraße 5	4600	Wels	Pulverturmstraße 5	Budokan Wels	1. Judo Bundesliga Männer
7	G	Wiener ASKÖ Team Stadlau	1	10	UJZ Mühlviertel	5	50	1. Judo Bundesliga Männer	2023	2023-09-16	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	WAT Stadlau	UJZ Mühlviertel	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Bildungscamp Attemsgasse @ 1220 Wien, Attemsgasse 22	1220	Wien	Attemsgasse 22	Bildungscamp Attemsgasse	1. Judo Bundesliga Männer
7	G	Sanjindo Bischofshofen	6	60	Vienna Samurai	1	7	1. Judo Bundesliga Männer	2023	2023-09-16	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	Vienna Samurai	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	1. Judo Bundesliga Männer
8	G	Judo Union Raika Pinzgau	3	30	PSV Salzburg	4	40	1. Judo Bundesliga Männer	2023	2023-09-16	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Pinzgau	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Budokan Wels @ 4600 Wels, Pulverturmstraße 5	4600	Wels	Pulverturmstraße 5	Budokan Wels	1. Judo Bundesliga Männer
8	G	UJZ Mühlviertel	1	7	M&R Galaxy Tigers	6	57	1. Judo Bundesliga Männer	2023	2023-09-16	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	Galaxy Judo Tigers	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Bildungscamp Attemsgasse @ 1220 Wien, Attemsgasse 22	1220	Wien	Attemsgasse 22	Bildungscamp Attemsgasse	1. Judo Bundesliga Männer
8	G	Vienna Samurai	3	30	Judo Union Raika Flachgau	4	40	1. Judo Bundesliga Männer	2023	2023-09-16	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JU Flachgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	1. Judo Bundesliga Männer
9	G	Judo-Leistungszentrum Multikraft Wels	5	50	PSV Salzburg	2	20	1. Judo Bundesliga Männer	2023	2023-09-16	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	LZ Multikraft Wels	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Budokan Wels @ 4600 Wels, Pulverturmstraße 5	4600	Wels	Pulverturmstraße 5	Budokan Wels	1. Judo Bundesliga Männer
9	G	Wiener ASKÖ Team Stadlau	2	20	M&R Galaxy Tigers	5	50	1. Judo Bundesliga Männer	2023	2023-09-16	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	WAT Stadlau	Galaxy Judo Tigers	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Bildungscamp Attemsgasse @ 1220 Wien, Attemsgasse 22	1220	Wien	Attemsgasse 22	Bildungscamp Attemsgasse	1. Judo Bundesliga Männer
9	G	Sanjindo Bischofshofen	6	60	Judo Union Raika Flachgau	1	10	1. Judo Bundesliga Männer	2023	2023-09-16	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	JU Flachgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	1. Judo Bundesliga Männer
10	G	Judo-Leistungszentrum Multikraft Wels	5	50	Vienna Samurai	2	20	1. Judo Bundesliga Männer	2023	2023-10-21	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	LZ Multikraft Wels	Vienna Samurai	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Budokan Wels @ 4600 Wels, Pulverturmstraße 5	4600	Wels	Pulverturmstraße 5	Budokan Wels	1. Judo Bundesliga Männer
10	G	Judo Union Raika Flachgau	2	20	UJZ Mühlviertel	5	47	1. Judo Bundesliga Männer	2023	2023-10-21	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	UJZ Mühlviertel	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	1. Judo Bundesliga Männer
10	G	Sanjindo Bischofshofen	1	10	M&R Galaxy Tigers	6	60	1. Judo Bundesliga Männer	2023	2023-10-21	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	Galaxy Judo Tigers	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	1. Judo Bundesliga Männer
11	G	UJZ Mühlviertel	4	34	PSV Salzburg	3	27	1. Judo Bundesliga Männer	2023	2023-10-21	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	1. Judo Bundesliga Männer
11	G	Vienna Samurai	2	14	Wiener ASKÖ Team Stadlau	5	50	1. Judo Bundesliga Männer	2023	2023-10-21	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	WAT Stadlau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Budokan Wels @ 4600 Wels, Pulverturmstraße 5	4600	Wels	Pulverturmstraße 5	Budokan Wels	1. Judo Bundesliga Männer
11	G	M&R Galaxy Tigers	5	47	Judo Union Raika Pinzgau	2	20	1. Judo Bundesliga Männer	2023	2023-10-21	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Galaxy Judo Tigers	JU Pinzgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	1. Judo Bundesliga Männer
12	G	Judo Union Raika Flachgau	3	30	PSV Salzburg	4	40	1. Judo Bundesliga Männer	2023	2023-10-21	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	1. Judo Bundesliga Männer
12	G	Judo-Leistungszentrum Multikraft Wels	5	50	Wiener ASKÖ Team Stadlau	2	20	1. Judo Bundesliga Männer	2023	2023-10-21	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	LZ Multikraft Wels	WAT Stadlau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Budokan Wels @ 4600 Wels, Pulverturmstraße 5	4600	Wels	Pulverturmstraße 5	Budokan Wels	1. Judo Bundesliga Männer
12	G	Sanjindo Bischofshofen	5	50	Judo Union Raika Pinzgau	2	20	1. Judo Bundesliga Männer	2023	2023-10-21	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	JU Pinzgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	1. Judo Bundesliga Männer
1	P	ASKÖ Reichraming	4	40	Sanjindo Bischofshofen	8	74	Final4 Damen-Bundesliga	2023	2023-12-01T00:00:00.000Z	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	SHS Niederwaldkirchen @4174 Niederwaldkirchen, Schallenbergstraße 11	4174	Niederwaldkirchen	Schallenbergstraße 11	SHS Niederwaldkirchen	Final4 Damen-Bundesliga
1	P	UJZ Mühlviertel	8	77	SU Noricum Leibnitz	3	30	Final4 Damen-Bundesliga	2023	2023-12-01T00:00:00.000Z	14:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	SU RB Leibnitz	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	SHS Niederwaldkirchen @4174 Niederwaldkirchen, Schallenbergstraße 11	4174	Niederwaldkirchen	Schallenbergstraße 11	SHS Niederwaldkirchen	Final4 Damen-Bundesliga
2	P	UJZ Mühlviertel	6	57	Sanjindo Bischofshofen	6	60	Final4 Damen-Bundesliga	2023	2023-12-01T00:00:00.000Z	18:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	SHS Niederwaldkirchen @4174 Niederwaldkirchen, Schallenbergstraße 11	4174	Niederwaldkirchen	Schallenbergstraße 11	SHS Niederwaldkirchen	Final4 Damen-Bundesliga
1	G	SU Noricum Leibnitz	5	50	Galaxy Klosterneuburg	1	10	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	10:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	JU Klosterneuburg	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
1	G	Team Steiermark	0	0	UJZ Mühlviertel	6	60	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	10:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
1	G	Team Tirol	1	10	Sanjindo Bischofshofen	5	50	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	10:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Innsbruck	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
1	G	ASKÖ Reichraming	4	37	JU Raika Flachgau	2	20	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	10:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	JU Flachgau	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
2	G	ASKÖ Reichraming	4	37	Team Samurai-Stadlau	2	17	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	11:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
2	G	Sanjindo Bischofshofen	5	41	UJZ Mühlviertel	1	10	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	11:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
2	G	Team Tirol	3	30	JU Raika Flachgau	3	30	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	11:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Innsbruck	JU Flachgau	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
