Position	First Name	Last Name	Team Name	Weight Class	Score	Subscore	Ippon	Wazaari	Yuko	Koka	Shido	Hansoku-make	Source	Nationality	Country
29	Christian	Pichler	JU Raiffeisen Flachgau	-90 kg	6	51	3	10	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
30	Laszlo	Csoknyai	JU Raiffeisen Flachgau	-81 kg	6	51	3	7	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
31	Valentino	Krnjic	Volksbank Galaxy Judotigers	-60 kg	6	48	3	8	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
32	Michael	Winkler	LZ Multikraft Wels	-73 kg	6	36	2	2	0	0	13	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
33	Marcel	Ott	Volksbank Galaxy Judotigers	-81 kg	5	47	4	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
34	Steffen	Wagner	JU Raiffeisen Flachgau	-81 kg	5	44	3	6	0	0	7	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
35	Randolf	Stangl	JU Raiffeisen Flachgau	-81 kg	5	41	4	2	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
36	Miklos	Ungvari	cafe+co Vienna Samurai	-73 kg	5	41	2	3	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
37	Daniel	Hoffmann	JU DynamicOne	-81 kg	5	26	1	3	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
38	Clemens	Prentner	cafe+co Vienna Samurai	+100 kg	4	40	4	8	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
39	Zlatko	Kumric	JC Wimpassing Sparkasse	+100 kg	4	40	4	3	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Croatia	Croatia
40	Christoph	Radlherr	cafe+co Vienna Samurai	-100 kg	4	40	4	3	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
41	Kimran	Borchashvili	LZ Multikraft Wels	-60 kg	4	40	4	2	0	0	1	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
42	Dominik	Waldhör	JU Raiffeisen Flachgau	-60 kg	4	40	3	6	0	0	6	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
43	Gabor	Geier	Volksbank Galaxy Judotigers	-100 kg	4	37	3	6	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
44	Nils Tommy	Macias	JU Raiffeisen Flachgau	-73 kg	4	37	3	3	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
45	Georg	Reiter	UJZ Mühlviertel 1	-81 kg	4	37	3	3	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
46	Lukas	Krpalek	Volksbank Galaxy Judotigers	+100 kg	4	37	3	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Czechia	Czechia
47	Martin	Morgenbesser	JC Wimpassing Sparkasse	-66 kg	4	37	2	3	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
48	Ramzan	Isaev	UJZ Mühlviertel 1	-60 kg	4	34	2	9	0	0	15	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
49	Dalibor	Durco	JU Raika Pinzgau	-60 kg	4	34	2	7	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovakia	Slovakia
50	Christopher	Wagner	Volksbank Galaxy Judotigers	-73 kg	4	34	2	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
51	Matej	Poliak	JU Raika Pinzgau	-66 kg	4	31	1	4	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovakia	Slovakia
52	Mathias	Czizsek	Volksbank Galaxy Judotigers	-73 kg	4	28	2	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
53	Adam	Borchashvilli	Volksbank Galaxy Judotigers	-81 kg	3	30	3	7	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
54	Michael	Zeltner	JC Wimpassing Sparkasse	-73 kg	3	30	3	3	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
55	Christoph	Kronberger	JU Raiffeisen Flachgau	+100 kg	3	30	3	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
56	Andreas	Sommerer-Hinterbichler	JU Raika Pinzgau	-100 kg	3	30	3	1	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
57	Sascha	Kuba	cafe+co Vienna Samurai	-90 kg	3	30	3	1	0	0	10	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
58	Philip	Graf	cafe+co Vienna Samurai	-60 kg	3	30	3	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Germany	Germany
59	Dominic	Huscava	cafe+co Vienna Samurai	-90 kg	3	30	2	3	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Peter	Pfistermüller	UJZ Mühlviertel 1	-100 kg	3	27	2	4	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
61	Krisztian	Toth	LZ Multikraft Wels	+100 kg	3	27	2	3	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
62	Florian	Roitner	JU DynamicOne	-90 kg	3	27	2	1	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
63	Jakub	Jecminek	JU DynamicOne	-73 kg	3	24	1	4	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Czechia	Czechia
64	Nico	Hofmann	JU Raiffeisen Flachgau	-66 kg	3	24	1	4	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
65	David	Pulkrabek	JC Wimpassing Sparkasse	-60 kg	3	24	0	3	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
66	Peter	Anetshofer	cafe+co Vienna Samurai	-60 kg	2	20	2	4	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Akos	Bartha	JU DynamicOne	-60 kg	2	20	2	3	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
68	Petar	Dordic	Volksbank Galaxy Judotigers	-60 kg	2	20	2	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
69	Bernhard	Alber	JC Wimpassing Sparkasse	-100 kg	2	20	2	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
69	Sebastian	Schneider	Volksbank Galaxy Judotigers	-100 kg	2	20	2	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
71	Joaquin	Gomis Jimeno	UJZ Mühlviertel 1	-60 kg	2	20	2	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
72	Andreas	Wagner	Volksbank Galaxy Judotigers	-73 kg	2	20	2	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
73	Aaron	Fara	Volksbank Galaxy Judotigers	+100 kg	2	20	2	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
74	Barna	Bor	JC Wimpassing Sparkasse	+100 kg	2	20	2	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
75	Patrick	Haminger	LZ Multikraft Wels	-60 kg	2	20	2	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
76	Simon	Hofer	UJZ Mühlviertel 1	-81 kg	2	20	2	0	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
77	Gabriel	Lukanovic	cafe+co Vienna Samurai	-90 kg	2	20	1	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
78	Johannes	Kastinger	JU DynamicOne	-90 kg	2	20	1	1	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
79	Andreas	Mruk	JC Wimpassing Sparkasse	+100 kg	2	17	1	4	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
79	Marvin	Pum	Volksbank Galaxy Judotigers	-60 kg	2	17	1	4	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
81	Thomas	Grössig	JU Raika Pinzgau	-66 kg	2	17	1	3	0	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
82	Dominik	Staltner	UJZ Mühlviertel 1	-90 kg	2	17	1	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
83	Wachid	Borchashvili	LZ Multikraft Wels	-66 kg	2	17	1	2	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
84	Andreas	Wenisch	JC Wimpassing Sparkasse	-81 kg	2	17	1	1	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
85	Markus	Wimberger	JU Raika Pinzgau	-73 kg	2	8	0	3	0	0	12	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
86	Thomas	Sterner	JU Raiffeisen Flachgau	-90 kg	1	10	1	3	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
87	Johann	Schmid	JC Wimpassing Sparkasse	-81 kg	1	10	1	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
88	Lukas	Hofmann	JU Raiffeisen Flachgau	-60 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
88	Markus	Weninger	JC Wimpassing Sparkasse	-90 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
88	Tobias	Modl	JU Raiffeisen Flachgau	-60 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
91	Markus	Pausch	JC Wimpassing Sparkasse	-81 kg	1	10	1	0	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
92	Wojciech	Kanik	UJZ Mühlviertel 1	-73 kg	1	7	0	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
93	Samuel	Gaßner	UJZ Mühlviertel 1	-60 kg	1	7	0	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
94	Christoph	Jodl	JU Raiffeisen Flachgau	-73 kg	1	7	0	2	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
95	Thomas	Haminger	LZ Multikraft Wels	-66 kg	1	7	0	1	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
96	Nick	Haasmann	Volksbank Galaxy Judotigers	-81 kg	1	7	0	1	0	0	6	3	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
97	Peter	Aschaber	JU Raika Pinzgau	-81 kg	0	0	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
98	Mario	Wiesinger	UJZ Mühlviertel 1	-66 kg	0	0	0	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
99	Philipp	Lindinger	JU DynamicOne	-60 kg	0	0	0	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
100	Mathias	Willnauer	JU DynamicOne	-100 kg	0	0	0	1	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
101	Alexander	Bakonyi	cafe+co Vienna Samurai	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Andreas	Herzog	JU Raika Pinzgau	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Andreas	Scheiterbauer	JU DynamicOne	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Christian	Pusch	JU DynamicOne	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	David	Geber	LZ Multikraft Wels	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Fabian	Hadjiyski	JU Raika Pinzgau	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Florian	Hirschvogl	cafe+co Vienna Samurai	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Julian	Hoffmann	JU DynamicOne	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Martin	Doppelhammer	JU DynamicOne	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Michael	Weiß	JU DynamicOne	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Michail	Sobanov	cafe+co Vienna Samurai	-66 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
101	Oleg	Melnikov	LZ Multikraft Wels	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Rainer	Binder	UJZ Mühlviertel 1	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Stefan	Morgenbesser	JC Wimpassing Sparkasse	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
115	Andreas	Pessentheiner	JU Raika Pinzgau	-60 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
115	Christoph	Hofer	UJZ Mühlviertel 1	-81 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
115	Daniel	Herzog	JU Raiffeisen Flachgau	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
115	Islam	Naschcho	LZ Multikraft Wels	-100 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
115	Jakob	Wiesinger	UJZ Mühlviertel 1	-66 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
115	Nikola	Djakovic	Volksbank Galaxy Judotigers	+100 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
121	Dominik	Stegmayer	LZ Multikraft Wels	+100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
121	Luka	Harpf	JU DynamicOne	-73 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovenia	Slovenia
121	Michal	Horak	LZ Multikraft Wels	+100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Czechia	Czechia
121	Thomas	Lang	JC Wimpassing Sparkasse	-66 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
125	Marcus	Eder	LZ Multikraft Wels	-90 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
125	Markus	Hirzberger	JC Wimpassing Sparkasse	-73 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
125	Matthias	Wimberger	JU Raika Pinzgau	-90 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
128	Nikolas	Rechberger	UJZ Mühlviertel 1	-60 kg	0	0	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
