Team Name	Weight Class	First Name	Last Name	Source
Zoll Braunau			Pichl	https://www.sn.at/archivsn?img=DVzpvvIlpQjiHbtf73by4SY2yQ7p8KXBYT5uLS%2BkN3UWR41TbqVF4Ke0IaRF6c5NXPifzBAFHCCXZOGR%2BalrTBt6rPlFAlpriixCMeuXJt4uu15Lrdsdj0EzAs%2B0L%2BYa&id1=19750305_09&q=judo%2520staatsliga#sn-archiv-9
