Position	First Name	Last Name	Team Name	Weight Class	Score	Subscore	Ippon	Wazaari	Yuko	Koka	Shido	Hansoku-make	Source	Nationality	Country
126	Gabriel	Lukanovic	cafe+co Vienna Samurai	-100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
126	Valentin	Eder	UJZ Mühlviertel 1	-60 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
129	Andreas	Pessentheiner	Judo Union Raika Pinzgau	-60 kg	0	0	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
129	Hans-Peter	Fellner	LZ Multikraft Wels	-66 kg	0	0	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
131	Thomas	Grössig	Judo Union Raika Pinzgau	-73 kg	0	0	0	0	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
132	Bernhard	Mayr	Judo Union Raiffeisen Flachgau	-73 kg	0	0	0	0	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
132	Thomas	Haminger	LZ Multikraft Wels	-66 kg	0	0	0	0	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
134	Marcus	Eder	LZ Multikraft Wels	+100 kg	0	0	0	0	0	0	9	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
135	Stefan	Riegler	LZ Multikraft Wels	+100 kg	0	0	0	0	0	0	15	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
1	Florian	Doppelhammer	JU DynamicOne	-66 kg	16	150	6	16	13	0	1	0	{{Internetquelle |url=https://www.judoaustria.at/kroenender-saisonabschluss-in-gmunden/ |titel=Krönender Saisonabschluss in Gmunden |werk=Judo Austria |datum=2016-11-20 |sprache=de-DE |abruf=2024-11-30}}	Austria	Austria
2	Daniel	Hoffmann	JU DynamicOne	-81 kg	15	140	9	11	2	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
3	Valentin	Leonfellner	SV Gallneukirchen	-60 kg	15	139	9	11	6	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
4	Martin	Mairhofer	SV Gallneukirchen	-90 kg	15	136	9	8	4	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
5	Vlad-Codrut-David	Luncan	Union Graz	-60 kg	14	132	11	6	6	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
6	Driton	Shala	UJZ Mühlviertel 2	-73 kg	14	131	12	7	6	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
7	Philipp	Sellner	ASKÖ Reichraming	-60 kg	13	130	8	14	8	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
8	Oliver	Sellner	ASKÖ Reichraming	-66 kg	13	125	10	5	8	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
9	Saif-Islam	Islamhanov	Union Graz	-81 kg	12	117	10	5	3	0	12	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
10	Anton	Wicker	Sanjindo Tigers	-81 kg	12	110	8	3	10	0	12	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
11	Martin	Wess	Judoteam SHIAI-DO Union Thermenregion	-73 kg	12	109	7	5	4	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
12	Markus	Kahlig	ASKÖ Reichraming	+100 kg	12	108	7	5	7	0	12	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
13	Florian	Lindner	Swarovski Judo Wattens	+100 kg	11	110	9	4	3	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
14	Pascal	Auer	Sanjindo Tigers	-66 kg	11	105	10	1	3	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
15	Johannes	Kastinger	JU DynamicOne	-90 kg	11	105	9	5	7	0	11	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
16	Igor	Spasojevic	ASKÖ Reichraming	-100 kg	11	105	8	1	5	0	10	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovenia	Slovenia
17	Dominik	Staltner	UJZ Mühlviertel 2	-90 kg	11	105	5	7	6	0	10	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
18	Iulian	Rusu	Union Graz	+100 kg	10	88	8	8	1	0	10	2	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
19	Mathias	Willnauer	JU DynamicOne	-100 kg	9	90	8	3	4	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
20	Herbert	Wicker	Sanjindo Tigers	-73 kg	9	90	6	3	2	0	10	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
21	Ivo	Pasolli	Swarovski Judo Wattens	-60 kg	9	87	7	5	5	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
22	Peter	Pfistermüller	UJZ Mühlviertel 2	-100 kg	9	87	5	7	6	0	10	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
23	Alexander	Willnauer	JU DynamicOne	+100 kg	9	85	6	5	4	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
24	Jonathan	Reisinger	ASKÖ Reichraming	-90 kg	9	82	7	1	6	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
25	Sulejman	Islamhanov	Union Graz	-90 kg	9	82	4	4	2	0	9	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
26	Johannes	Frey	Judoteam SHIAI-DO Union Thermenregion	+100 kg	8	80	6	2	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Germany	Germany
27	Valentin	Eder	UJZ Mühlviertel 2	-60 kg	8	64	4	2	7	0	13	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
28	Thomas	Angerer	Union Kirchham	-90 kg	7	70	6	1	1	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
29	Gheorghe-Cristian	Bodirlau	Judoteam SHIAI-DO Union Thermenregion	-90 kg	7	64	3	5	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
30	Matthias-Clemens	Gärtner	Judoteam SHIAI-DO Union Thermenregion	-60 kg	7	58	3	6	1	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
31	Martin	Nagler	SV Gallneukirchen	+100 kg	6	60	6	3	7	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
32	Simon	Glockner	Sanjindo Tigers	+100 kg	6	60	6	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Germany	Germany
33	Christoph	Jirik	Judoteam SHIAI-DO Union Thermenregion	-90 kg	6	60	5	3	1	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
34	Christoph	Mayer	Judoteam SHIAI-DO Union Thermenregion	-81 kg	6	60	5	2	2	0	12	2	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
35	Maximilian	Hageneder	Union Kirchham	+100 kg	6	60	5	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
36	Hannes	Wartbichler	Sanjindo Tigers	-90 kg	6	57	3	6	0	0	11	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
37	Fabian	Moosbrugger	Sanjindo Tigers	-100 kg	5	50	4	3	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
38	Norbert	Gattringer	UJZ Mühlviertel 2	-81 kg	5	50	4	2	3	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
39	Christoph	Hofer	UJZ Mühlviertel 2	-81 kg	5	50	3	3	1	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
40	Andreas	Lechner	Judoteam SHIAI-DO Union Thermenregion	-66 kg	4	40	3	3	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
41	Manuel	Scheibel	Union Kirchham	-66 kg	4	40	3	2	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Germany	Germany
42	Nicholas	Mungai	Sanjindo Tigers	+100 kg	4	40	3	1	5	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
43	Mario	Wiesinger	UJZ Mühlviertel 2	-66 kg	4	40	3	1	4	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
44	Marco	Inreiter	SV Gallneukirchen	-100 kg	4	40	3	0	2	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
45	Daniel	Plank	Union Kirchham	-73 kg	4	40	2	0	2	0	13	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
46	Marcel	Pautz	UJZ Mühlviertel 2	+100 kg	4	40	1	2	2	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
47	Marcel	Huemer	Union Kirchham	-90 kg	4	37	3	3	1	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
48	Ralf	Albrecht	SV Gallneukirchen	-81 kg	4	37	2	3	3	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
49	Jakob	Ernst	Swarovski Judo Wattens	-60 kg	4	37	1	3	4	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
50	Christian	Möllinger	Swarovski Judo Wattens	-66 kg	4	31	2	2	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
51	Dominik	Rehacek	JU DynamicOne	-73 kg	3	30	3	2	3	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Czechia	Czechia
52	Martin	Becik	JU DynamicOne	-73 kg	3	30	3	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovakia	Slovakia
53	Thomas	Erber	Sanjindo Tigers	-60 kg	3	30	3	1	1	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
54	Florian	Schlader	SV Gallneukirchen	-66 kg	3	30	3	0	1	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
55	Simon	Reisinger	ASKÖ Reichraming	-81 kg	3	30	2	3	1	0	6	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
56	Marco	Moosbrugger	Swarovski Judo Wattens	-73 kg	3	25	2	1	1	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
57	Alexander	Pilz	Union Kirchham	-60 kg	3	25	1	4	4	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
58	David	Hozak	JU DynamicOne	-66 kg	2	20	2	1	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Czechia	Czechia
59	Paul	Schmiderer	SV Gallneukirchen	-73 kg	2	20	2	1	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Saichan	Bagaschew	Union Graz	-60 kg	2	20	2	1	1	0	6	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
61	Michael	Starzer	ASKÖ Reichraming	-66 kg	2	20	2	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
62	Julian	Jäger	JU DynamicOne	-60 kg	2	20	2	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
63	Alexander	Schuster	Union Kirchham	+100 kg	2	20	2	0	1	0	7	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
64	Johann	Reisinger	ASKÖ Reichraming	-73 kg	2	20	2	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
65	Lukas	Petrischor	Swarovski Judo Wattens	-66 kg	2	20	2	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
66	Mihael	Zgank	Sanjindo Tigers	+100 kg	2	20	1	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Türkiye	Türkiye
67	Wolfgang	Schneider	Judoteam SHIAI-DO Union Thermenregion	-60 kg	2	20	1	2	1	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
68	Günter	Klambauer	SV Gallneukirchen	-73 kg	2	20	1	2	0	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
69	Wis-Ali	Bagaschew	Union Graz	-73 kg	2	20	1	1	2	0	15	2	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
70	Martin	Prexl	ASKÖ Reichraming	-73 kg	2	17	1	1	2	0	9	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Victor	Vonwiller	SV Gallneukirchen	-73 kg	2	17	1	1	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	IJF	IJF
72	Gerald	Radner	Union Kirchham	-73 kg	2	17	1	1	0	0	13	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
73	Rupert 99	Beiskammer	Union Kirchham	-60 kg	2	15	1	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
74	Alexander	Steinicke	Swarovski Judo Wattens	-73 kg	2	10	0	0	4	0	9	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
75	Piotr	Kuczera	Union Kirchham	-90 kg	2	6	0	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Poland	Poland
76	Philipp	Lindinger	JU DynamicOne	-60 kg	1	10	1	1	3	0	11	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
77	Konrad	Sacherer	Judoteam SHIAI-DO Union Thermenregion	+100 kg	1	10	1	1	1	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
78	Simon	Aignesberger	Union Kirchham	-73 kg	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
79	Michael	Niederdorfer	Sanjindo Tigers	-100 kg	1	10	1	0	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
80	Josef	Binder	ASKÖ Reichraming	-81 kg	1	10	1	0	1	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
81	Maximilian	Leschinger	Sanjindo Tigers	-60 kg	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
82	Dominic	Hofmann	Swarovski Judo Wattens	-100 kg	1	10	1	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
82	Severin	Grassmair	Swarovski Judo Wattens	-100 kg	1	10	1	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
84	Harald	Inreiter	SV Gallneukirchen	-81 kg	1	10	1	0	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Lukas	Deutschmann	Sanjindo Tigers	-100 kg	1	10	1	0	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Simon	Schmiderer	SV Gallneukirchen	-73 kg	1	10	1	0	0	0	7	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
87	Felix	Sturmair	Union Kirchham	-100 kg	1	10	0	2	2	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
88	Andreas	Schennach	Swarovski Judo Wattens	-81 kg	1	10	0	2	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
89	Aurelian-Ioan	Kolarov	Union Graz	-100 kg	1	7	0	1	2	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
90	Simon	Dornauer	UJZ Mühlviertel 2	-73 kg	1	5	0	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
91	Daniel	Walder	Judoteam SHIAI-DO Union Thermenregion	-60 kg	1	1	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
92	Kevin	Huemer	Union Kirchham	-81 kg	0	0	0	2	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
93	Dominik	Schweighofer	Swarovski Judo Wattens	-90 kg	0	0	0	1	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
94	Thomas	Groiß	UJZ Mühlviertel 2	+100 kg	0	0	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
94	Vinzent	Leonfellner	SV Gallneukirchen	-66 kg	0	0	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
96	Florian	Roitner	JU DynamicOne	-90 kg	0	0	0	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
97	Lehel-Csaba	Imre	Swarovski Judo Wattens	-100 kg	0	0	0	1	0	0	10	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
98	Simon	Röhrenbacher	Union Graz	-100 kg	0	0	0	0	2	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Asal	Arsanukajev	Union Graz	-81 kg	0	0	0	0	0	0	0	2	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Bernhard	Adelsberger	Union Graz	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Christoph	Hutter	SV Gallneukirchen	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Luca	Mark	Union Graz	-66 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Martin	Doppelhammer	JU DynamicOne	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Maximilian	Knapp	Swarovski Judo Wattens	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Michael	Weiß	JU DynamicOne	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Patrick	Häuserer	JU DynamicOne	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Philipp	Dietschy	Judoteam SHIAI-DO Union Thermenregion	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Raphael	Resch	SV Gallneukirchen	-66 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
109	Florian	Wiesinger	ASKÖ Reichraming	-100 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
109	Jakob	Wiesinger	UJZ Mühlviertel 2	-66 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
109	Mathias	Huemer	UJZ Mühlviertel 2	-66 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
109	Philip	Smrzka	UJZ Mühlviertel 2	-66 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
113	Alfred	Scharnreitner	ASKÖ Reichraming	-100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
113	Florian	Göller	Union Kirchham	-66 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
113	Igor	Turovskiy	UJZ Mühlviertel 2	+100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
113	Markus	Beißkammer	Union Kirchham	-73 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
113	Martin	Schlögl	UJZ Mühlviertel 2	-81 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
118	Christoph	Wilhelm	Judoteam SHIAI-DO Union Thermenregion	+100 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
118	Martin	Reiter	UJZ Mühlviertel 2	-81 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
120	Bernhard	Heinzl	SV Gallneukirchen	-100 kg	0	0	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
120	Jakob	Kaltenböck	Union Graz	-66 kg	0	0	0	0	0	0	4	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
120	Patrick	Serra	Sanjindo Tigers	+100 kg	0	0	0	0	0	0	4	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
123	Florian	Rauscher	Union Kirchham	-66 kg	0	0	0	0	0	0	6	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
